,WHO region,ITZ,COUNTRY/AREA/TERRITORY,COUNTRY_CODE,ORIGIN_SOURCE,ISO_YEAR,ISO_WEEK,ISO_SDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BVIC,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY
888,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2010,44,2010-10-31T16:00:00.000Z,40.0,65,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,,3
889,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2010,45,2010-11-07T16:00:00.000Z,51.0,76,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,2
890,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2010,46,2010-11-14T16:00:00.000Z,44.0,61,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,2.0,,3
891,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2010,47,2010-11-21T16:00:00.000Z,46.0,77,1.0,0.0,0.0,0.0,2.0,3.0,,0.0,0.0,,3.0,,2
892,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2010,48,2010-11-28T16:00:00.000Z,44.0,99,0.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,,3.0,,3
893,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2010,49,2010-12-05T16:00:00.000Z,53.0,78,1.0,0.0,0.0,0.0,1.0,2.0,,0.0,0.0,,2.0,,3
894,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2010,50,2010-12-12T16:00:00.000Z,56.0,82,0.0,7.0,0.0,0.0,23.0,30.0,,0.0,0.0,,30.0,,3
895,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2010,51,2010-12-19T16:00:00.000Z,39.0,76,0.0,8.0,1.0,0.0,5.0,14.0,,0.0,0.0,,14.0,,2
896,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2010,52,2010-12-26T16:00:00.000Z,34.0,40,1.0,0.0,0.0,0.0,5.0,6.0,,0.0,0.0,,6.0,,2
897,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,1,2011-01-02T16:00:00.000Z,43.0,43,1.0,1.0,0.0,0.0,5.0,7.0,,0.0,0.0,,7.0,,3
898,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,2,2011-01-09T16:00:00.000Z,45.0,45,0.0,2.0,1.0,0.0,3.0,6.0,,0.0,0.0,,6.0,,3
899,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,3,2011-01-16T16:00:00.000Z,42.0,42,1.0,0.0,0.0,0.0,5.0,6.0,,0.0,0.0,,6.0,,3
900,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,4,2011-01-23T16:00:00.000Z,54.0,54,0.0,1.0,0.0,0.0,4.0,5.0,,0.0,1.0,1.0,6.0,,3
901,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,5,2011-01-30T16:00:00.000Z,23.0,23,1.0,0.0,0.0,0.0,3.0,4.0,,0.0,0.0,,4.0,,3
902,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,6,2011-02-06T16:00:00.000Z,36.0,36,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,2
903,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,7,2011-02-13T16:00:00.000Z,38.0,38,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,2
904,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,8,2011-02-20T16:00:00.000Z,52.0,52,1.0,1.0,0.0,0.0,2.0,4.0,,0.0,0.0,,4.0,,2
905,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,9,2011-02-27T16:00:00.000Z,43.0,43,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,3
906,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,10,2011-03-06T16:00:00.000Z,59.0,59,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,3
907,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,11,2011-03-13T16:00:00.000Z,44.0,44,0.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,,3.0,,3
908,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,12,2011-03-20T16:00:00.000Z,49.0,49,1.0,0.0,0.0,0.0,2.0,3.0,,0.0,0.0,,3.0,,2
909,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,13,2011-03-27T16:00:00.000Z,54.0,54,0.0,1.0,0.0,0.0,1.0,2.0,,0.0,0.0,,2.0,,3
910,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,14,2011-04-03T16:00:00.000Z,36.0,36,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,2
911,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,15,2011-04-10T16:00:00.000Z,41.0,41,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,2
912,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,16,2011-04-17T16:00:00.000Z,57.0,57,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,,2.0,,2
913,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,17,2011-04-24T16:00:00.000Z,45.0,45,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,2
914,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,18,2011-05-01T16:00:00.000Z,52.0,52,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,2
915,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,19,2011-05-08T16:00:00.000Z,59.0,59,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,3
916,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,20,2011-05-15T16:00:00.000Z,41.0,41,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,,1.0,,1
917,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,21,2011-05-22T16:00:00.000Z,41.0,41,0.0,0.0,1.0,0.0,1.0,2.0,,0.0,0.0,,2.0,,1
918,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,22,2011-05-29T16:00:00.000Z,43.0,43,0.0,0.0,1.0,0.0,1.0,2.0,,0.0,0.0,,2.0,,1
919,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,23,2011-06-05T16:00:00.000Z,46.0,46,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
920,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,24,2011-06-12T16:00:00.000Z,29.0,29,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
921,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,25,2011-06-19T16:00:00.000Z,34.0,34,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
922,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,26,2011-06-26T16:00:00.000Z,29.0,29,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
923,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,27,2011-07-03T16:00:00.000Z,31.0,31,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
924,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,28,2011-07-10T16:00:00.000Z,45.0,45,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
925,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,29,2011-07-17T16:00:00.000Z,40.0,40,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
926,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,30,2011-07-24T16:00:00.000Z,28.0,28,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
927,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,31,2011-07-31T16:00:00.000Z,32.0,32,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
928,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,32,2011-08-07T16:00:00.000Z,32.0,32,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
929,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,33,2011-08-14T16:00:00.000Z,39.0,39,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
930,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,34,2011-08-21T16:00:00.000Z,35.0,35,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
931,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,35,2011-08-28T16:00:00.000Z,27.0,27,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
932,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,36,2011-09-04T16:00:00.000Z,38.0,38,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
933,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,37,2011-09-11T16:00:00.000Z,29.0,29,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
934,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,38,2011-09-18T16:00:00.000Z,41.0,41,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
935,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,39,2011-09-25T16:00:00.000Z,35.0,35,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
936,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,40,2011-10-02T16:00:00.000Z,31.0,31,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
937,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,41,2011-10-09T16:00:00.000Z,57.0,57,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,1
938,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,42,2011-10-16T16:00:00.000Z,44.0,44,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
939,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,43,2011-10-23T16:00:00.000Z,47.0,47,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,1
940,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,44,2011-10-30T16:00:00.000Z,43.0,43,1.0,0.0,2.0,0.0,1.0,4.0,,0.0,0.0,,4.0,,1
941,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,45,2011-11-06T16:00:00.000Z,34.0,34,0.0,0.0,1.0,0.0,1.0,2.0,,0.0,0.0,,2.0,,1
942,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,46,2011-11-13T16:00:00.000Z,44.0,44,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
943,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,47,2011-11-20T16:00:00.000Z,48.0,48,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
944,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,48,2011-11-27T16:00:00.000Z,35.0,35,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
945,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,49,2011-12-04T16:00:00.000Z,30.0,30,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,1
946,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,50,2011-12-11T16:00:00.000Z,35.0,35,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
947,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,51,2011-12-18T16:00:00.000Z,26.0,26,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
948,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2011,52,2011-12-25T16:00:00.000Z,24.0,24,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,1
949,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,1,2012-01-01T16:00:00.000Z,31.0,31,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
950,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,2,2012-01-08T16:00:00.000Z,65.0,65,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
951,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,3,2012-01-15T16:00:00.000Z,29.0,29,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
952,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,4,2012-01-22T16:00:00.000Z,28.0,28,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
953,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,5,2012-01-29T16:00:00.000Z,33.0,33,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,1
954,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,6,2012-02-05T16:00:00.000Z,44.0,44,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,1
955,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,7,2012-02-12T16:00:00.000Z,57.0,57,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
956,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,8,2012-02-19T16:00:00.000Z,36.0,36,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
957,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,9,2012-02-26T16:00:00.000Z,36.0,36,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
958,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,10,2012-03-04T16:00:00.000Z,39.0,39,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
959,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,11,2012-03-11T16:00:00.000Z,44.0,44,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
960,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,12,2012-03-18T16:00:00.000Z,41.0,41,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
961,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,13,2012-03-25T16:00:00.000Z,38.0,38,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
962,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,14,2012-04-01T16:00:00.000Z,53.0,53,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,1.0,1.0,2.0,,1
963,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,15,2012-04-08T16:00:00.000Z,43.0,43,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,2.0,2.0,,1
964,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,16,2012-04-15T16:00:00.000Z,57.0,57,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,2.0,2.0,,1
965,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,17,2012-04-22T16:00:00.000Z,41.0,41,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
966,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,18,2012-04-29T16:00:00.000Z,39.0,39,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
967,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,19,2012-05-06T16:00:00.000Z,45.0,45,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
968,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,20,2012-05-13T16:00:00.000Z,50.0,50,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
969,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,21,2012-05-20T16:00:00.000Z,65.0,65,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
970,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,22,2012-05-27T16:00:00.000Z,46.0,46,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
971,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,23,2012-06-03T16:00:00.000Z,43.0,43,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
972,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,24,2012-06-10T16:00:00.000Z,38.0,38,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
973,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,25,2012-06-17T16:00:00.000Z,38.0,38,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
974,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,26,2012-06-24T16:00:00.000Z,32.0,32,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
975,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,27,2012-07-01T16:00:00.000Z,42.0,42,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
976,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,28,2012-07-08T16:00:00.000Z,40.0,40,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
977,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,29,2012-07-15T16:00:00.000Z,42.0,42,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
978,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,30,2012-07-22T16:00:00.000Z,49.0,49,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
979,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,31,2012-07-29T16:00:00.000Z,49.0,49,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
980,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,32,2012-08-05T16:00:00.000Z,39.0,39,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,,2.0,,1
981,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,33,2012-08-12T16:00:00.000Z,42.0,42,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
982,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,34,2012-08-19T16:00:00.000Z,36.0,36,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
983,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,35,2012-08-26T16:00:00.000Z,44.0,44,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
984,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,36,2012-09-02T16:00:00.000Z,42.0,42,0.0,0.0,0.0,0.0,6.0,6.0,,0.0,0.0,,6.0,,1
985,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,37,2012-09-09T16:00:00.000Z,57.0,57,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,,2.0,,1
986,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,38,2012-09-16T16:00:00.000Z,49.0,49,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
987,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,39,2012-09-23T16:00:00.000Z,50.0,50,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
988,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,40,2012-09-30T16:00:00.000Z,59.0,59,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
989,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,41,2012-10-07T16:00:00.000Z,60.0,60,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
990,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,42,2012-10-14T16:00:00.000Z,64.0,64,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
991,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,43,2012-10-21T16:00:00.000Z,53.0,53,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
992,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,44,2012-10-28T16:00:00.000Z,63.0,63,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,,2.0,,1
993,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,45,2012-11-04T16:00:00.000Z,72.0,72,0.0,0.0,0.0,0.0,3.0,3.0,,0.0,0.0,,3.0,,1
994,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,46,2012-11-11T16:00:00.000Z,64.0,64,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
995,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,47,2012-11-18T16:00:00.000Z,81.0,81,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
996,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,48,2012-11-25T16:00:00.000Z,81.0,81,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,,2.0,,1
997,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,49,2012-12-02T16:00:00.000Z,76.0,76,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
998,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,50,2012-12-09T16:00:00.000Z,61.0,61,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
999,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,51,2012-12-16T16:00:00.000Z,62.0,62,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,,2.0,,1
1000,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2012,52,2012-12-23T16:00:00.000Z,51.0,51,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
1001,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,1,2012-12-30T16:00:00.000Z,47.0,47,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
1002,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,2,2013-01-06T16:00:00.000Z,38.0,38,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,,2.0,,1
1003,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,3,2013-01-13T16:00:00.000Z,54.0,54,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
1004,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,4,2013-01-20T16:00:00.000Z,36.0,36,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,1.0,,1
1005,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,5,2013-01-27T16:00:00.000Z,44.0,44,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
1006,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,6,2013-02-03T16:00:00.000Z,57.0,57,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,,1.0,,1
1007,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,7,2013-02-10T16:00:00.000Z,48.0,48,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
1008,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,8,2013-02-17T16:00:00.000Z,49.0,49,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
1009,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,9,2013-02-24T16:00:00.000Z,47.0,47,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,2.0,,1
1010,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,10,2013-03-03T16:00:00.000Z,51.0,51,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
1011,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,11,2013-03-10T16:00:00.000Z,58.0,58,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
1012,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,12,2013-03-17T16:00:00.000Z,67.0,67,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
1013,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,13,2013-03-24T16:00:00.000Z,62.0,62,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,1
1014,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,14,2013-03-31T16:00:00.000Z,58.0,58,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,3.0,3.0,,1
1015,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,15,2013-04-07T16:00:00.000Z,52.0,52,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,2.0,,1
1016,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,16,2013-04-14T16:00:00.000Z,66.0,66,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
1017,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,17,2013-04-21T16:00:00.000Z,65.0,65,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,2.0,2.0,,1
1018,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,18,2013-04-28T16:00:00.000Z,53.0,53,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
1019,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,19,2013-05-05T16:00:00.000Z,51.0,51,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,1
1020,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,20,2013-05-12T16:00:00.000Z,59.0,59,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
1021,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,21,2013-05-19T16:00:00.000Z,57.0,57,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,,1
1022,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,22,2013-05-26T16:00:00.000Z,54.0,54,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
1023,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,23,2013-06-02T16:00:00.000Z,52.0,52,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
1024,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,24,2013-06-09T16:00:00.000Z,41.0,41,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
1025,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,25,2013-06-16T16:00:00.000Z,33.0,33,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
1026,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,26,2013-06-23T16:00:00.000Z,38.0,38,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
1027,WPR,South-East Asia,Malaysia,MYS,NOTDEFINED,2013,27,2013-06-30T16:00:00.000Z,46.0,46,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1
